60.000,3.000
0.000,47988.004,51840.526,32325.139,15276.677,5076.622,1799.872,0.000
0.007,48353.127,51814.780,32034.912,15222.844,5156.200,1741.359,0.000
0.013,48428.024,51700.093,32215.134,15335.190,5060.238,1839.661,0.000
0.019,48392.916,51381.781,32079.382,15351.574,5151.519,1785.829,0.000
0.025,48381.214,51758.607,32285.350,15225.185,5261.524,1898.174,0.000
0.030,48680.802,51777.331,32051.296,15269.655,5156.200,1783.488,0.000
0.036,49071.672,51875.634,32453.868,15077.731,5130.454,1830.299,0.000
0.042,48098.009,51700.093,32189.388,15257.952,5118.752,1781.148,0.000
0.047,48376.533,51664.985,32374.290,15147.947,5057.898,1760.083,0.000
0.053,48219.717,51807.758,32423.441,15248.590,5184.287,1689.867,0.000
0.059,48528.668,51728.180,32430.463,15173.693,5200.670,1783.488,0.000
0.065,48488.878,51873.293,32437.484,15192.417,5137.476,1844.342,0.000
0.070,48718.251,51870.952,32121.512,15379.660,5172.584,1764.764,0.000
0.076,48140.139,51522.213,32325.139,15367.958,5006.406,1795.191,0.000
0.082,48243.122,51391.143,32161.301,15332.849,5144.498,1797.531,0.000
0.087,48580.159,51484.764,32414.079,15356.255,5221.735,1888.812,0.000
0.093,48732.294,51831.163,32109.809,15283.698,5188.968,1816.256,0.000
0.099,48610.586,51435.613,32032.572,15201.779,5090.665,1842.002,0.000
0.105,48591.862,51416.889,32299.393,15410.087,5245.141,1729.656,0.000
0.111,48165.884,51405.186,32510.041,15098.796,5219.395,1818.596,0.000
0.116,48257.165,51873.293,31835.967,15000.493,5205.351,1813.915,0.000
0.122,48268.868,51620.515,32308.755,15136.244,5195.989,1818.596,0.000
0.130,48247.803,51475.402,32048.956,15300.082,5132.795,1804.553,0.000
0.138,48198.652,51669.666,32404.717,15089.434,5198.330,1757.742,0.000
0.144,48383.554,51777.331,32154.280,15267.314,5064.919,1769.445,0.000
0.150,48060.560,51613.494,31782.134,15391.363,5102.368,1741.359,0.000
0.156,48243.122,51662.645,32306.414,15103.477,5167.903,1736.678,0.000
0.171,48275.890,51571.364,32079.382,15049.645,5132.795,1769.445,0.000
0.177,48051.198,51597.110,32189.388,15379.660,5186.627,1755.402,0.000
0.183,48505.262,51590.088,32390.674,15187.736,5048.536,1699.229,0.000
0.189,48526.327,51704.774,32517.063,15077.731,5266.205,1774.126,0.000
0.194,48694.846,51807.758,32339.182,15220.504,5090.665,1748.380,0.000
0.200,48027.793,51618.175,32182.366,15171.353,5074.281,1788.169,0.000
0.206,48315.679,51714.137,32009.166,15477.963,5025.130,1813.915,0.000
0.211,48371.852,51601.791,32474.933,14984.110,5210.033,1795.191,0.000
0.217,48346.106,52109.687,32151.939,15283.698,5121.092,1785.829,0.000
0.223,48315.679,51903.720,32231.517,15206.461,5247.481,1799.872,0.000
0.229,47957.577,51540.937,32437.484,14984.110,5174.924,1799.872,0.000
0.234,48229.079,51559.661,32446.847,15197.098,5036.833,1757.742,0.000
0.240,48432.706,51449.656,32222.155,15281.358,5153.860,1771.786,0.000
0.246,48292.273,51697.753,32451.528,15047.304,5121.092,1832.639,0.000
0.252,48385.895,51557.321,32301.733,15094.115,5261.524,1902.856,0.000
0.258,48346.106,51594.769,32615.365,15370.298,5235.778,1832.639,0.000
0.266,49050.607,51805.418,32884.527,15250.931,5137.476,1755.402,0.000
0.271,47765.653,52100.325,32664.516,15286.039,5259.184,1799.872,0.000
