60.000,3.000
0.000,46122.597,49745.746,30693.785,14551.111,5195.989,1832.639,0.000
0.008,46007.911,49757.449,30789.747,14691.543,5011.087,1825.618,0.000
0.014,46181.110,49602.973,30808.472,14738.353,5055.557,1818.596,0.000
0.019,46501.764,49607.654,31112.741,14696.224,5109.389,1884.131,0.000
0.025,46075.786,49832.346,30764.001,14527.705,5121.092,1874.769,0.000
0.031,46314.521,49345.514,30639.953,14693.883,4990.022,1949.666,0.000
0.037,45944.716,49694.254,31026.141,14600.262,5100.027,1888.812,0.000
0.042,46358.991,49806.600,30749.958,14626.008,5100.027,1731.996,0.000
0.048,45989.186,49844.049,30515.905,14782.824,4933.849,1837.321,0.000
0.054,46373.034,49998.524,30829.536,14462.170,5018.109,1846.683,0.000
0.059,46258.348,49507.011,30892.731,14726.651,5107.049,1832.639,0.000
0.065,46127.278,49677.871,30752.299,14717.289,5123.433,1900.515,0.000
0.071,46674.963,49425.093,30661.018,14932.618,5064.919,1842.002,0.000
0.077,46106.213,49525.736,30560.375,14785.164,5001.725,1884.131,0.000
0.082,46564.958,49858.092,30885.709,14686.862,5137.476,1865.407,0.000
0.088,46349.629,49602.973,30859.963,14651.754,5139.816,1877.110,0.000
0.094,46211.537,49872.135,30635.272,14775.802,4975.979,1858.385,0.000
0.100,46103.872,49794.897,30913.796,14820.272,5032.152,1858.385,0.000
0.108,46248.986,49532.757,30836.558,14665.797,5025.130,1856.045,0.000
0.113,46000.889,49752.768,31019.120,14691.543,4992.363,1923.920,0.000
0.119,46066.424,49558.503,30899.752,14649.413,5153.860,1877.110,0.000
0.125,45865.138,49778.514,30749.958,14626.008,5020.449,1851.364,0.000
0.131,46452.612,49277.639,30780.385,14480.894,5069.600,1881.791,0.000
0.136,46403.461,49853.411,30808.472,14726.651,5081.303,1919.239,0.000
0.142,46195.153,50038.313,30859.963,14778.142,5011.087,1870.088,0.000
0.148,46564.958,49411.049,31091.676,14623.667,4980.660,1949.666,0.000
0.154,46028.975,49205.082,30960.606,14778.142,5076.622,1846.683,0.000
0.159,46050.040,49682.552,30705.488,14604.943,5125.773,1877.110,0.000
0.165,46312.180,49588.930,30387.175,14853.040,4985.341,1898.174,0.000
0.171,46600.066,49434.455,31381.903,14850.699,4987.682,1930.942,0.000
0.176,45624.063,49654.465,31026.141,14792.186,4933.849,1863.066,0.000
0.182,45874.500,49666.168,30955.925,14586.219,5268.546,1877.110,0.000
0.188,46122.597,50005.546,30616.548,14977.088,4931.509,1842.002,0.000
0.194,45883.862,49612.336,30967.628,14637.710,5090.665,1926.261,0.000
0.200,45713.003,49289.342,30925.498,14602.602,4987.682,1944.985,0.000
0.215,45848.754,49495.309,30874.007,14651.754,5018.109,1806.894,0.000
0.221,45914.289,49860.432,30955.925,14726.651,4922.147,1771.786,0.000
0.227,46064.083,49066.991,30675.061,14602.602,4973.638,1884.131,0.000
0.233,46351.969,49263.596,30646.975,14698.564,5060.238,1825.618,0.000
0.241,46047.700,50061.718,30845.920,14604.943,5093.006,1813.915,0.000
0.246,45916.630,49738.724,30691.445,14822.613,5097.687,1820.937,0.000
0.252,46443.250,49635.741,30906.774,14949.002,5170.243,1825.618,0.000
0.258,46377.715,49808.941,30752.299,14714.948,5226.416,1834.980,0.000
0.263,46277.072,49652.125,31194.660,14562.813,4985.341,1872.429,0.000
0.269,46054.721,49303.385,30993.374,14588.559,5071.941,1734.337,0.000
0.275,46117.916,50028.951,30600.164,14740.694,5200.670,1832.639,0.000
0.281,46403.461,49893.200,30838.899,14712.608,5107.049,1921.580,0.000
0.287,45823.008,49846.389,30548.672,14703.245,5095.346,1792.850,0.000
0.292,46199.834,49474.244,30801.450,14628.348,4947.892,1762.423,0.000
0.298,46513.466,50213.853,30536.969,14761.759,5018.109,1816.256,0.000
0.304,46410.483,49415.731,30780.385,14504.300,5036.833,1823.277,0.000
0.309,46160.045,49734.043,30787.407,14668.137,5085.984,1970.731,0.000
0.315,46288.775,49832.346,30555.694,14714.948,5029.811,1783.488,0.000
0.321,46106.213,49815.962,30749.958,14485.576,4994.703,1846.683,0.000
0.327,45916.630,49483.606,30752.299,14518.343,5048.536,1942.645,0.000
0.332,45825.349,49792.557,30836.558,14602.602,5053.217,1886.472,0.000
0.338,45858.116,49766.811,31056.568,14651.754,5060.238,1839.661,0.000
0.344,46005.570,49595.952,30574.418,14689.202,5158.541,1886.472,0.000
0.350,46106.213,49689.573,30656.337,14537.067,5102.368,1872.429,0.000
0.355,45921.311,49593.611,30520.586,14736.013,4952.574,1834.980,0.000
0.361,46286.434,49600.633,31026.141,14754.737,5095.346,1881.791,0.000
0.367,46288.775,50120.232,30913.796,14848.359,5191.308,1874.769,0.000
0.375,46110.894,49556.163,30958.266,14743.034,5174.924,1839.661,0.000
0.381,46220.899,49216.785,31044.866,14944.321,5095.346,1881.791,0.000
0.386,46286.434,49914.265,30721.872,14626.008,5181.946,1834.980,0.000
0.392,46005.570,49862.773,30700.807,14656.435,5069.600,1900.515,0.000
0.398,46085.148,49762.130,30560.375,14736.013,5146.838,1825.618,0.000
0.404,46382.396,49453.179,30607.186,14771.121,4990.022,1778.807,0.000
0.409,46080.467,49839.368,30546.332,14679.840,5041.514,1842.002,0.000
0.415,46366.012,49790.216,30651.656,14682.181,5104.708,1935.623,0.000
0.421,46213.878,49715.319,31005.077,14796.867,5018.109,1846.683,0.000
0.427,46197.494,49937.670,30892.731,14420.041,5011.087,1820.937,0.000
0.432,46087.489,49609.995,30951.244,14640.051,5064.919,1970.731,0.000
0.438,46014.932,49703.616,30878.688,14621.327,5097.687,1881.791,0.000
0.444,45745.771,49441.476,31161.893,14721.970,4994.703,1884.131,0.000
0.449,45897.905,49811.281,30600.164,14668.137,5107.049,1928.601,0.000
0.455,46134.299,49471.903,30984.012,14644.732,5050.876,1891.153,0.000
0.461,46389.418,49389.985,31187.638,14831.975,5123.433,1909.877,0.000
0.467,46195.153,49970.437,30494.840,14450.468,5064.919,1849.023,0.000
0.475,46106.213,49525.736,31115.082,14607.283,5081.303,1856.045,0.000
0.481,46082.808,49911.924,31005.077,14911.553,5011.087,1858.385,0.000
0.486,46220.899,50279.388,30841.239,14775.802,5064.919,1813.915,0.000
0.492,46248.986,50279.388,30508.883,14537.067,5034.492,1900.515,0.000
0.498,45975.143,49925.967,31065.931,14640.051,5071.941,1900.515,0.000
0.504,46211.537,49544.460,30857.623,14911.553,4933.849,1909.877,0.000
0.509,46141.321,49893.200,30621.229,14609.624,5097.687,1867.747,0.000
0.515,45989.186,49703.616,31096.357,14560.473,5013.427,1823.277,0.000
0.521,46478.358,49649.784,31019.120,14569.835,5071.941,1891.153,0.000
0.527,46148.343,49731.703,30529.948,14736.013,5121.092,1933.283,0.000
0.532,45928.332,49951.713,30916.136,14686.862,5025.130,1816.256,0.000
0.538,46550.915,49684.892,31019.120,14771.121,5083.644,1837.321,0.000
0.544,46244.305,49797.238,30679.742,14860.061,5107.049,1858.385,0.000
0.549,46373.034,49855.751,30691.445,14520.684,4975.979,1811.575,0.000
0.555,46209.197,49443.817,30939.542,14565.154,5156.200,1792.850,0.000
0.561,46412.823,49769.151,30848.261,14834.315,5100.027,1949.666,0.000
0.567,46131.959,49640.422,30941.882,14604.943,4922.147,1832.639,0.000
0.575,46035.997,49956.394,30925.498,14885.807,5015.768,1865.407,0.000
0.581,46422.185,50042.994,30831.877,14785.164,5123.433,1898.174,0.000
0.586,46061.743,49499.990,30637.612,14822.613,5057.898,1813.915,0.000
0.592,46143.662,49684.892,30808.472,14626.008,5130.454,1832.639,0.000
0.598,46223.240,49778.514,30672.721,14675.159,5032.152,1806.894,0.000
0.604,46181.110,50061.718,30749.958,14789.845,5013.427,1909.877,0.000
0.609,46468.996,49689.573,30567.396,14548.770,4936.190,1867.747,0.000
0.615,46073.446,49895.540,30958.266,14450.468,5135.135,1877.110,0.000
0.621,45986.846,49743.406,30773.364,14649.413,5060.238,1870.088,0.000
0.626,46328.564,49666.168,30670.380,14738.353,5050.876,1849.023,0.000
0.632,46735.817,49909.584,31182.957,14703.245,5006.406,1893.493,0.000
0.638,46199.834,49577.228,30986.352,14658.775,5067.260,1825.618,0.000
0.644,46497.082,49588.930,30377.813,14787.505,4975.979,1989.455,0.000
0.649,46089.829,49460.201,30932.520,14691.543,5093.006,1846.683,0.000
0.655,46197.494,49673.189,30560.375,14878.786,5146.838,1851.364,0.000
0.661,46307.499,49638.081,30305.256,14485.576,5069.600,1881.791,0.000
0.667,45808.965,49872.135,30576.759,14462.170,5090.665,1830.299,0.000
0.675,46131.959,49588.930,30892.731,14595.581,4987.682,1849.023,0.000
0.681,45893.224,49064.650,30665.699,14483.235,5109.389,1860.726,0.000
0.686,46394.099,49359.558,30806.131,14555.792,5095.346,1858.385,0.000
0.692,46773.266,49982.140,31232.109,14691.543,5029.811,1881.791,0.000
0.698,45638.106,49474.244,30707.829,14523.024,5135.135,1966.050,0.000
0.703,46136.640,49804.259,30747.618,14848.359,5076.622,1895.834,0.000
0.709,46218.559,49916.605,30588.461,14462.170,5130.454,1928.601,0.000
0.715,46438.569,49415.731,30834.217,14602.602,5071.941,1959.028,0.000
0.721,46169.408,49743.406,30948.904,14572.175,5041.514,1788.169,0.000
0.726,45998.548,49490.628,31199.341,14831.975,4990.022,1830.299,0.000
