60.000,3.000
0.000,48083.966,51604.131,32280.669,15002.834,5139.816,1844.342,0.000
0.007,48697.186,51784.353,31974.058,15211.142,5186.627,1872.429,0.000
0.013,48357.808,51667.326,31814.902,15194.758,5233.438,1783.488,0.000
0.019,48044.177,51929.466,32273.647,14937.299,5228.757,1827.958,0.000
0.027,47847.572,51517.532,32219.815,15365.617,5280.249,1799.872,0.000
0.033,48753.359,51693.072,32240.879,15138.585,5270.886,1757.742,0.000
0.038,48067.582,51608.812,31999.804,15454.557,5097.687,1750.721,0.000
0.044,48184.609,51604.131,32062.999,15316.466,5139.816,1823.277,0.000
0.050,48198.652,51559.661,32065.339,15335.190,4994.703,1764.764,0.000
0.056,48222.057,51363.056,32240.879,15337.531,5053.217,1860.726,0.000
0.061,47686.075,51739.882,32360.247,15049.645,5015.768,1818.596,0.000
0.067,48491.219,51625.196,32037.253,15084.753,5238.119,1893.493,0.000
0.073,47976.301,51667.326,32231.517,15290.720,5186.627,1832.639,0.000
0.079,48320.360,51742.223,32404.717,15342.212,5200.670,1809.234,0.000
0.084,48360.149,51817.120,32020.869,15246.250,5153.860,1823.277,0.000
0.092,48025.452,51412.207,31747.026,15161.990,5221.735,1825.618,0.000
0.098,48325.041,51409.867,32371.949,15323.487,5184.287,1790.510,0.000
0.104,47896.723,51313.905,32149.599,15082.412,5191.308,1750.721,0.000
0.110,48280.571,51664.985,31948.312,15063.688,5324.719,1799.872,0.000
0.115,48219.717,52002.022,32435.144,14972.407,5210.033,1746.040,0.000
0.121,48198.652,51173.473,32339.182,15229.866,5093.006,1743.699,0.000
0.127,48633.992,51831.163,32418.760,15243.909,5135.135,1785.829,0.000
0.132,48179.928,51402.845,32259.604,15089.434,5254.503,1816.256,0.000
0.138,47856.934,52034.790,32589.619,15234.547,5174.924,1774.126,0.000
0.144,47866.296,51459.018,32170.663,15169.012,5174.924,1863.066,0.000
0.150,48350.787,51454.337,32414.079,15424.130,5210.033,1764.764,0.000
0.156,48362.489,51660.304,32369.609,15225.185,5212.373,1746.040,0.000
0.161,47943.534,51667.326,31821.924,15173.693,5069.600,1872.429,0.000
0.167,48374.192,51681.369,31903.842,15077.731,5338.762,1842.002,0.000
0.173,48154.182,51077.511,32329.820,15424.130,5102.368,1839.661,0.000
0.178,48044.177,51594.769,32051.296,15323.487,4973.638,1830.299,0.000
0.184,48177.587,51353.694,32294.712,15080.072,5107.049,1806.894,0.000
0.200,48294.614,51756.266,32378.971,15506.049,5160.881,1856.045,0.000
0.206,47833.528,51763.288,32184.707,15075.391,5226.416,1785.829,0.000
0.211,48711.229,51562.002,32463.230,15218.163,5167.903,1834.980,0.000
0.217,47847.572,51451.997,32346.204,15124.542,5231.097,1739.018,0.000
0.223,48081.625,51625.196,32290.031,15112.839,5043.854,1912.218,0.000
0.228,47763.312,51782.012,32046.615,15019.218,5205.351,1776.467,0.000
0.234,48289.933,51676.688,32299.393,15009.856,5228.757,1804.553,0.000
0.240,48329.722,51187.516,31995.123,15206.461,5121.092,1750.721,0.000
0.246,48308.657,51543.277,32151.939,15192.417,5252.162,1743.699,0.000
0.252,48402.279,51746.904,32411.739,15152.628,5261.524,1767.104,0.000
0.267,48299.295,51817.120,32329.820,15183.055,5093.006,1797.531,0.000
0.273,48549.732,51522.213,32212.793,15190.077,5324.719,1778.807,0.000
0.279,48296.954,51487.105,31945.972,15037.942,5261.524,1769.445,0.000
0.285,48016.090,51693.072,32435.144,15276.677,5205.351,1879.450,0.000
0.293,48121.414,51856.909,32055.977,15257.952,5137.476,1874.769,0.000
