60.000,3.000
0.000,46129.618,49977.459,30955.925,14951.342,4931.509,1827.958,0.000
0.008,46408.142,50295.772,30859.963,14806.229,5104.708,1881.791,0.000
0.013,46562.618,50012.567,31063.590,14867.083,5158.541,1809.234,0.000
0.019,46721.774,50085.124,31030.822,14827.294,4983.001,1870.088,0.000
0.025,46176.429,49961.075,31307.006,14630.689,5053.217,1813.915,0.000
0.030,46670.282,49820.643,31019.120,14637.710,5055.557,1797.531,0.000
0.036,46506.445,49937.670,31337.433,14728.991,5212.373,1914.558,0.000
0.042,46546.234,50073.421,31023.801,14382.592,5069.600,1926.261,0.000
0.048,46630.493,49841.708,30824.855,14815.591,5076.622,1813.915,0.000
0.056,46216.218,49666.168,31386.584,14698.564,5130.454,1806.894,0.000
0.062,46897.314,49858.092,30951.244,14567.494,5146.838,1846.683,0.000
0.067,46314.521,50012.567,31360.838,14651.754,5085.984,1956.688,0.000
0.073,46543.893,50106.189,30859.963,14843.677,5151.519,1907.537,0.000
0.079,46394.099,49598.292,30838.899,14726.651,5132.795,1872.429,0.000
0.085,46312.180,50218.534,30920.817,14745.375,4994.703,1872.429,0.000
0.093,46312.180,49705.957,30700.807,14621.327,5135.135,1856.045,0.000
0.098,46302.818,50117.891,30810.812,14792.186,5081.303,1935.623,0.000
0.104,46234.942,49476.584,30937.201,14883.467,5219.395,1905.196,0.000
0.110,46962.849,49808.941,30616.548,14773.461,5036.833,1886.472,0.000
0.116,46363.672,49841.708,30930.179,14965.385,5043.854,1912.218,0.000
0.131,46113.235,50412.799,31030.822,14642.391,5153.860,1919.239,0.000
0.137,46260.688,49684.892,31082.314,14848.359,5149.179,1818.596,0.000
0.143,46101.532,50155.340,30572.077,14691.543,5074.281,1806.894,0.000
0.149,46160.045,49951.713,31402.968,14682.181,5111.730,1921.580,0.000
0.154,46298.137,49408.709,30820.174,14897.510,5114.071,1895.834,0.000
0.160,46553.255,50110.870,30913.796,14574.516,5158.541,1874.769,0.000
0.166,46293.456,50080.443,30768.682,14623.667,5022.790,1966.050,0.000
