60.000,3.000
0.000,46248.986,49598.292,31241.471,14792.186,4987.682,1942.645,0.000
0.007,46445.591,49818.303,31236.790,14576.856,5167.903,1809.234,0.000
0.013,45935.354,49689.573,31077.633,14733.672,5121.092,1942.645,0.000
0.019,46335.586,50206.832,30707.829,14712.608,5048.536,1863.066,0.000
0.025,46078.127,50155.340,30909.115,14672.818,4983.001,1886.472,0.000
0.033,46377.715,49879.157,30836.558,14743.034,4926.828,1907.537,0.000
0.038,46122.597,50316.837,31037.844,14597.921,5114.071,1846.683,0.000
0.044,46057.062,49659.146,30749.958,15047.304,5090.665,1863.066,0.000
0.050,46375.375,49998.524,31147.849,14789.845,5163.222,1879.450,0.000
0.056,46368.353,49895.540,30792.088,14604.943,4980.660,1778.807,0.000
0.061,46476.018,50059.378,30902.093,15016.877,5172.584,1830.299,0.000
0.067,46689.006,49879.157,30885.709,14689.202,5123.433,1881.791,0.000
0.073,46588.363,50122.572,31131.466,14553.451,5041.514,1884.131,0.000
0.078,46586.023,49567.865,31065.931,14750.056,5025.130,1844.342,0.000
0.084,46302.818,49532.757,31047.206,14689.202,5151.519,1884.131,0.000
0.090,46581.342,49928.308,30834.217,14630.689,5137.476,1867.747,0.000
0.096,46265.369,49839.368,30771.023,14628.348,5039.173,1923.920,0.000
0.102,46309.840,49780.854,31084.655,14714.948,5097.687,1870.088,0.000
0.110,46312.180,49605.314,31288.281,14778.142,4975.979,1893.493,0.000
0.115,46274.732,49371.260,30764.001,14700.905,5013.427,1844.342,0.000
0.121,46232.602,49411.049,30913.796,14890.488,5214.714,1891.153,0.000
0.127,46358.991,49890.859,30672.721,14525.365,5242.800,1891.153,0.000
0.133,46684.325,49567.865,30726.553,14675.159,4999.384,1846.683,0.000
0.138,46408.142,49771.492,30799.109,14745.375,5076.622,1867.747,0.000
0.144,46621.131,49574.887,30780.385,14871.764,5015.768,1832.639,0.000
0.150,46377.715,49567.865,30705.488,14609.624,5001.725,1851.364,0.000
0.155,46176.429,50349.604,30864.644,14698.564,5043.854,1870.088,0.000
0.161,46384.737,49862.773,30827.196,14721.970,5174.924,1783.488,0.000
0.167,46579.001,49682.552,30583.780,14370.889,5074.281,1944.985,0.000
0.173,46241.964,49862.773,30621.229,14815.591,5078.962,1877.110,0.000
0.179,46368.353,49909.584,30852.942,14834.315,4915.125,1870.088,0.000
0.184,46574.320,49586.590,31094.017,14836.656,4938.530,1956.688,0.000
0.190,46202.175,49375.941,30909.115,14637.710,5046.195,1895.834,0.000
0.198,46017.273,49876.816,30913.796,14572.175,5039.173,1884.131,0.000
0.204,46321.542,49401.687,30555.694,14806.229,5132.795,1795.191,0.000
0.212,46595.385,49778.514,30761.661,14834.315,5100.027,1795.191,0.000
0.218,46047.700,49837.027,31227.428,14803.888,4966.617,1865.407,0.000
0.223,46342.607,49731.703,30871.666,14618.986,5050.876,1820.937,0.000
0.229,46398.780,49745.746,31161.893,14864.742,4950.233,1851.364,0.000
0.235,46314.521,49607.654,30761.661,14555.792,5071.941,1827.958,0.000
0.241,46246.645,49661.487,31037.844,14635.370,5057.898,1914.558,0.000
0.246,46246.645,50279.388,31007.417,14597.921,5097.687,1811.575,0.000
0.252,46609.428,49638.081,30937.201,14712.608,4997.044,1823.277,0.000
0.258,46506.445,49968.097,30827.196,14626.008,5116.411,1809.234,0.000
0.264,46241.964,49900.221,30958.266,14539.408,5088.325,1968.391,0.000
0.270,46468.996,50110.870,30834.217,14750.056,5111.730,1813.915,0.000
0.275,46415.164,50171.724,30883.369,14792.186,4973.638,1909.877,0.000
0.281,46403.461,49729.362,31218.065,14787.505,5032.152,1834.980,0.000
0.287,46433.888,49881.497,30775.704,14675.159,5057.898,1856.045,0.000
0.292,46302.818,49549.141,30991.033,14621.327,5097.687,1799.872,0.000
0.298,46298.137,49925.967,31019.120,14960.704,5097.687,1809.234,0.000
0.304,46597.726,49684.892,30874.007,14857.721,5008.746,1884.131,0.000
0.309,46337.926,49773.832,30871.666,14445.786,5149.179,1851.364,0.000
0.315,46309.840,49689.573,30998.055,14703.245,4980.660,1834.980,0.000
0.321,46419.845,49612.336,30661.018,14640.051,5039.173,1893.493,0.000
0.327,46527.509,49759.789,30941.882,14817.932,5085.984,1893.493,0.000
0.333,46230.261,49797.238,30986.352,14544.089,5057.898,1900.515,0.000
0.338,46590.704,49736.384,31028.482,14864.742,5083.644,1832.639,0.000
0.344,46363.672,49947.032,31012.098,14771.121,5048.536,1884.131,0.000
