60.000,3.000, 5.000, 0.000, 0.000, 0.000, 0.000, 0.000
0.000,47973.961,51536.256,31805.540,15316.466,5111.730,1842.002,0.000
0.007,47580.751,51384.121,32037.253,15356.255,5043.854,1753.061,0.000
0.013,47908.426,51302.202,32121.512,15154.969,5195.989,1795.191,0.000
0.019,47791.399,51576.045,32325.139,14965.385,5210.033,1930.942,0.000
0.025,48121.414,51566.683,32133.215,15262.633,5282.589,1837.321,0.000
0.040,48032.474,51503.488,32123.853,15190.077,5219.395,1837.321,0.000
0.046,47739.907,51313.905,32283.009,15173.693,5144.498,1820.937,0.000
0.052,48523.986,51646.261,31786.816,15255.612,5214.714,1755.402,0.000
0.058,47842.891,51414.548,32191.728,15269.655,5118.752,1837.321,0.000
0.073,48261.846,51229.646,32154.280,15248.590,5057.898,1881.791,0.000
0.079,47915.447,51510.510,32142.577,15140.926,5139.816,1856.045,0.000
0.085,48051.198,51370.078,32357.906,15040.282,5135.135,1820.937,0.000
0.090,48231.419,51681.369,32385.993,14946.661,5088.325,1851.364,0.000
0.098,47964.598,51288.159,32205.771,14956.023,5174.924,1860.726,0.000
0.104,47693.096,51414.548,32135.555,15248.590,5142.157,1816.256,0.000
0.110,48198.652,51538.596,32032.572,15178.374,5116.411,1774.126,0.000
0.116,47943.534,51239.008,32156.620,14836.656,5191.308,1776.467,0.000
0.121,48009.069,51384.121,32100.447,15398.384,5097.687,1776.467,0.000
0.127,48037.155,51065.808,32077.042,15075.391,5221.735,1748.380,0.000
0.135,48037.155,51552.640,31936.610,15325.828,5114.071,1762.423,0.000
0.141,47866.296,51653.283,32142.577,15110.499,5153.860,1853.704,0.000
0.147,48055.879,51657.964,32086.404,15187.736,5233.438,1834.980,0.000
0.152,48154.182,51732.861,31740.005,15154.969,5198.330,1781.148,0.000
0.158,47838.209,51454.337,32062.999,15536.476,5212.373,1811.575,0.000
0.164,47821.826,51615.834,31747.026,15365.617,5170.243,1902.856,0.000
0.170,47784.377,51400.505,31756.389,15157.309,5207.692,1769.445,0.000
0.175,47845.231,51545.618,32006.826,15073.050,5172.584,1804.553,0.000
0.181,48051.198,51372.418,31985.761,14941.980,5069.600,1870.088,0.000
0.187,48055.879,51262.413,31988.102,15232.206,5268.546,1799.872,0.000
0.193,48282.911,51667.326,32065.339,15353.914,5266.205,1853.704,0.000
0.198,47786.718,51339.651,32046.615,15314.125,5022.790,1844.342,0.000
0.204,48079.285,51753.926,32294.712,15063.688,5156.200,1818.596,0.000
0.210,48135.457,51058.787,32224.496,14979.429,5090.665,1799.872,0.000
0.216,48018.431,51365.397,31840.648,14712.608,5013.427,1846.683,0.000
0.221,48301.636,51543.277,31990.442,14958.364,5217.054,1783.488,0.000
0.227,47721.183,51679.029,32343.863,15190.077,5177.265,1863.066,0.000
0.233,48076.944,51400.505,31908.523,14988.791,5224.076,1849.023,0.000
0.239,48133.117,51227.305,31793.837,15393.703,5270.886,1783.488,0.000
0.244,48208.014,51601.791,31812.561,15260.293,5139.816,1858.385,0.000
0.250,48055.879,51082.192,32163.642,14977.088,5149.179,1858.385,0.000
0.256,47552.664,51185.176,32020.869,15176.034,5177.265,1895.834,0.000
0.262,48072.263,51276.456,31960.015,15232.206,5186.627,1795.191,0.000
0.267,47735.226,51065.808,32170.663,15098.796,5210.033,1797.531,0.000
0.273,48282.911,51276.456,31964.696,15040.282,5179.606,1811.575,0.000
0.279,47896.723,51620.515,32245.561,15068.369,5212.373,1851.364,0.000
0.285,47693.096,51180.494,31931.929,15089.434,5240.459,1687.526,0.000
0.290,48076.944,51285.819,32521.744,15199.439,5053.217,2001.158,0.000
0.296,47765.653,51714.137,31957.675,15105.817,5172.584,1930.942,0.000
0.302,48245.463,51138.365,31913.204,15115.180,5088.325,1820.937,0.000
0.307,48428.024,51414.548,32070.020,15180.715,5128.114,1795.191,0.000
0.313,48137.798,51489.445,31899.161,15295.401,5088.325,1851.364,0.000
0.319,47683.734,50955.803,32315.777,14855.380,5081.303,1692.207,0.000
0.325,48212.695,51412.207,32009.166,15136.244,5144.498,1795.191,0.000
0.330,48053.539,51260.073,32423.441,15040.282,5188.968,1823.277,0.000
0.336,48463.132,51667.326,31882.778,15176.034,5001.725,1881.791,0.000
0.342,47779.696,51320.927,31817.243,15173.693,5139.816,1867.747,0.000
0.348,48210.355,51606.472,32177.685,15438.174,5343.443,1809.234,0.000
0.353,47945.874,51782.012,31613.616,15028.580,5191.308,1834.980,0.000
0.359,47840.550,51213.262,31782.134,15307.104,5111.730,1818.596,0.000
0.365,47739.907,51428.591,31992.783,15044.964,5193.649,1818.596,0.000
0.370,47660.329,51351.354,32100.447,15365.617,5071.941,1811.575,0.000
0.376,47892.042,51702.434,32191.728,14930.277,5207.692,1816.256,0.000
0.382,48339.084,51129.003,31889.799,15337.531,5095.346,1778.807,0.000
0.388,47845.231,51239.008,32137.896,15271.996,5011.087,1839.661,0.000
0.394,48051.198,51381.781,31740.005,15229.866,5191.308,1902.856,0.000
0.399,48360.149,51379.440,31768.091,15166.671,5188.968,1834.980,0.000
0.405,48062.901,51437.953,32229.177,14986.450,5352.805,1764.764,0.000
0.411,47948.215,51224.965,32039.593,15042.623,5280.249,1856.045,0.000
0.416,47463.724,51302.202,31941.291,15220.504,5240.459,1825.618,0.000
0.422,47915.447,51154.749,31988.102,15082.412,5165.562,1816.256,0.000
0.428,48523.986,51267.094,32070.020,15021.558,5083.644,1853.704,0.000
0.434,47772.674,51517.532,31985.761,15051.985,5231.097,1783.488,0.000
0.439,47896.723,51538.596,31751.708,14988.791,5191.308,1774.126,0.000
0.445,48128.436,51365.397,32161.301,14881.126,5198.330,1811.575,0.000
0.451,48252.484,51114.959,32116.831,15236.888,5177.265,1827.958,0.000
